date,open,close,high,low
2021-04-16,4966.9,4966.181,4979.173,4917.96
2021-04-19,4966.409,5087.017,5088.211,4940.747
2021-04-20,5065.776,5083.365,5119.859,5058.925
2021-04-21,5055.24,5098.745,5110.562,5047.992
2021-04-22,5114.28,5089.244,5119.225,5067.138
2021-04-23,5088.826,5135.453,5149.983,5086.491
2021-04-26,5156.594,5077.237,5181.107,5072.959
2021-04-27,5076.642,5090.52,5095.984,5042.61
2021-04-28,5073.973,5119.242,5119.446,5059.263
2021-04-29,5128.28,5164.169,5170.585,5113.648
2021-04-30,5156.356,5123.489,5163.252,5094.929
2021-05-06,5098.801,5061.124,5132.899,5037.408
2021-05-07,5073.455,4996.053,5093.747,4996.037
2021-05-10,5001.437,4992.422,5019.393,4953.697
2021-05-11,4956.079,5023.06,5033.494,4925.915
2021-05-12,5003.817,5044.548,5051.168,4995.405
2021-05-13,4992.352,4992.974,5022.084,4975.446
2021-05-14,5007.629,5110.59,5112.984,4981.295
2021-05-17,5115.306,5184.985,5206.695,5115.306
2021-05-18,5190.935,5187.601,5201.672,5156.792
2021-05-19,5173.167,5172.272,5193.557,5151.639
2021-05-20,5167.055,5186.412,5201.594,5152.036
2021-05-21,5199.129,5134.148,5216.162,5123.117
2021-05-24,5138.815,5155.588,5155.588,5092.389
2021-05-25,5165.036,5318.478,5324.361,5161.524
2021-05-26,5326.117,5320.593,5344.284,5308.739
2021-05-27,5311.373,5338.233,5378.476,5286.05
2021-05-28,5338.728,5321.089,5360.277,5288.652
2021-05-31,5318.083,5331.57,5331.629,5281.685
2021-06-01,5320.475,5341.68,5343.753,5269.259
2021-06-02,5348.344,5289.974,5352.64,5266.785
2021-06-03,5285.71,5255.286,5314.369,5255.072
2021-06-04,5228.276,5282.277,5334.49,5221.229
2021-06-07,5284.891,5277.627,5286.842,5242.948
2021-06-08,5276.971,5232.117,5319.041,5201.14
2021-06-09,5224.95,5236.449,5253.356,5215.351
2021-06-10,5236.469,5271.466,5299.53,5229.518
2021-06-11,5275.746,5224.703,5276.104,5213.599
2021-06-15,5218.565,5166.56,5225.502,5137.409
2021-06-16,5163.249,5080.491,5164.519,5076.022
2021-06-17,5074.384,5101.892,5123.365,5073.821
2021-06-18,5104.93,5102.466,5128.031,5064.921
2021-06-21,5088.089,5090.385,5123.783,5058.57
2021-06-22,5106.074,5122.158,5125.819,5086.278
2021-06-23,5127.191,5147.394,5171.033,5109.757
2021-06-24,5156.564,5155.974,5160.435,5120.584
2021-06-25,5159.802,5239.968,5251.608,5157.476
2021-06-28,5253.608,5251.76,5260.637,5226.22
2021-06-29,5248.525,5190.545,5248.525,5182.677
2021-06-30,5189.38,5224.041,5231.426,5186.625
2021-07-01,5241.204,5229.664,5252.264,5190.876
2021-07-02,5186.661,5081.117,5186.661,5074.362
2021-07-05,5073.779,5085.792,5098.231,5048.004
2021-07-06,5089.778,5083.104,5092.207,5028.506
2021-07-07,5052.42,5140.49,5152.771,5045.406
2021-07-08,5149.31,5088.257,5151.217,5078.93
2021-07-09,5063.148,5069.436,5081.409,5006.412
2021-07-12,5108.378,5132.709,5159.412,5070.319
2021-07-13,5128.614,5142.099,5154.051,5114.943
2021-07-14,5130.752,5083.085,5130.752,5075.125
2021-07-15,5073.263,5151.463,5153.806,5067.677
2021-07-16,5140.904,5094.773,5140.904,5090.632
2021-07-19,5083.728,5113.495,5120.824,5047.623
2021-07-20,5080.216,5108.994,5114.003,5067.862
2021-07-21,5122.784,5144.043,5160.545,5122.305
2021-07-22,5150.386,5151.752,5171.21,5137.88
2021-07-23,5145.431,5089.228,5145.431,5079.997
2021-07-26,5067.307,4925.299,5067.307,4859.603
2021-07-27,4924.282,4751.313,4940.86,4749.033
2021-07-28,4714.295,4760.483,4785.657,4663.901
2021-07-29,4845.76,4850.275,4857.971,4800.013
2021-07-30,4825.7,4811.17,4825.7,4761.038
2021-08-02,4794.819,4933.736,4938.815,4761.459
2021-08-03,4909.233,4934.458,4957.029,4890.85
2021-08-04,4927.736,4978.848,4979.291,4919.657
2021-08-05,4946.167,4948.67,4997.14,4921.938
2021-08-06,4943.043,4921.565,4944.349,4891.797
2021-08-09,4890.257,4985.563,5002.894,4884.039
2021-08-10,4977.816,5043.148,5043.761,4941.24
2021-08-11,5037.082,5015.341,5059.789,5009.978
2021-08-12,4998.073,4973.351,5016.263,4962.985
2021-08-13,4958.758,4945.983,4993.743,4921.281
2021-08-16,4935.923,4941.068,4973.376,4931.369
2021-08-17,4935.004,4837.403,4967.565,4823.392
2021-08-18,4838.471,4894.238,4909.541,4818.901
2021-08-19,4886.564,4862.139,4893.467,4839.568
2021-08-20,4817.494,4769.268,4835.153,4720.826
2021-08-23,4777.735,4835.878,4843.819,4764.009
2021-08-24,4844.593,4888.39,4906.204,4842.748
2021-08-25,4890.521,4898.157,4899.765,4865.765
2021-08-26,4892.204,4801.609,4892.204,4798.695
2021-08-27,4794.974,4827.043,4863.469,4793.591
2021-08-30,4847.035,4813.27,4849.16,4787.2
2021-08-31,4803.085,4805.61,4821.756,4740.752
2021-09-01,4804.686,4869.459,4906.402,4763.299
2021-09-02,4865.822,4869.411,4892.705,4845.625
2021-09-03,4875.066,4843.062,4886.548,4828.699
2021-09-06,4841.062,4933.726,4944.45,4837.786
2021-09-07,4932.976,4992.829,5005.961,4915.612
2021-09-08,4986.795,4972.132,5013.976,4955.888
2021-09-09,4952.492,4970.013,4970.147,4929.95
2021-09-10,4967.976,5013.522,5042.799,4962.371
2021-09-13,5006.775,4991.66,5029.724,4964.96
2021-09-14,4989.835,4917.162,5000.977,4907.316
2021-09-15,4903.847,4867.319,4903.847,4843.116
2021-09-16,4866.794,4807.698,4879.531,4806.144
2021-09-17,4797.113,4855.94,4857.958,4786.088
2021-09-22,4770.732,4821.768,4830.85,4765.23
2021-09-23,4848.222,4853.196,4877.336,4837.557
2021-09-24,4845.638,4849.428,4897.06,4838.535
2021-09-27,4870.848,4877.37,4922.563,4852.2
2021-09-28,4869.085,4883.828,4901.311,4846.631
2021-09-29,4846.021,4833.928,4868.068,4799.877
2021-09-30,4843.953,4866.383,4876.073,4843.953
2021-10-08,4915.731,4929.941,4937.092,4891.625
2021-10-11,4941.292,4936.192,4983.729,4930.713
2021-10-12,4920.66,4883.837,4925.488,4840.77
2021-10-13,4880.144,4940.109,4953.375,4869.831
2021-10-14,4934.258,4913.612,4953.923,4903.25
2021-10-15,4896.558,4932.108,4939.815,4881.014
2021-10-18,4922.514,4874.775,4922.514,4844.938
2021-10-19,4869.391,4922.723,4928.143,4868.811
2021-10-20,4926.773,4910.185,4944.022,4898.365
2021-10-21,4914.738,4928.016,4946.176,4893.853
2021-10-22,4934.87,4959.725,4989.887,4934.87
2021-10-25,4940.896,4979.524,4981.65,4930.112
2021-10-26,4983.238,4963.098,5002.575,4953.479
2021-10-27,4949.227,4898.164,4949.227,4884.942
2021-10-28,4882.586,4864.138,4898.658,4846.278
2021-10-29,4861.267,4908.77,4908.77,4855.759
2021-11-01,4878.128,4890.685,4908.206,4858.249
2021-11-02,4886.185,4839.846,4911.227,4797.899
2021-11-03,4835.809,4821.112,4858.713,4804.366
2021-11-04,4841.091,4868.742,4873.939,4834.743
2021-11-05,4858.9,4842.346,4889.684,4841.744
2021-11-08,4841.153,4848.18,4866.082,4827.689
2021-11-09,4858.253,4846.744,4870.791,4818.539
2021-11-10,4832.801,4821.193,4832.801,4753.996
2021-11-11,4814.766,4898.653,4898.653,4809.111
2021-11-12,4902.929,4888.375,4909.084,4875.349
2021-11-15,4894.412,4882.378,4906.33,4863.396
2021-11-16,4880.896,4883.321,4915.372,4876.5
2021-11-17,4883.248,4885.754,4891.523,4864.52
2021-11-18,4871.422,4837.619,4871.422,4830.412
2021-11-19,4832.06,4890.058,4892.809,4829.567
2021-11-22,4895.388,4912.399,4918.996,4893.273
2021-11-23,4905.759,4913.346,4927.521,4896.878
2021-11-24,4914.027,4916.658,4935.489,4899.611
2021-11-25,4917.606,4896.442,4921.333,4891.728
2021-11-26,4886.952,4860.127,4886.952,4850.811
2021-11-29,4820.005,4851.423,4858.532,4818.706
2021-11-30,4857.183,4832.026,4871.253,4810.219
2021-12-01,4831.889,4843.851,4844.524,4823.925
2021-12-02,4839.914,4856.163,4866.851,4830.323
2021-12-03,4856.98,4901.018,4901.018,4853.351
2021-12-06,4909.429,4892.621,4943.903,4888.693
2021-12-07,4930.826,4922.102,4934.097,4895.218
2021-12-08,4934.406,4995.93,4995.93,4915.79
2021-12-09,5000.687,5078.69,5114.501,4999.41
2021-12-10,5046.268,5055.117,5060.055,5035.809
2021-12-13,5090.021,5083.801,5143.841,5079.728
2021-12-14,5066.35,5049.695,5075.214,5038.858
2021-12-15,5036.284,5005.899,5060.368,5003.778
2021-12-16,5006.611,5034.732,5034.732,4987.225
2021-12-17,5021.339,4954.76,5022.107,4954.759
2021-12-20,4934.966,4880.418,4971.673,4872.685
2021-12-21,4876.514,4913.485,4917.799,4872.949
2021-12-22,4924.577,4914.454,4936.673,4903.165
2021-12-23,4924.291,4948.739,4948.739,4906.747
2021-12-24,4953.062,4921.345,4964.906,4905.979
2021-12-27,4918.146,4919.324,4939.689,4894.16
2021-12-28,4923.692,4955.964,4959.145,4913.598
2021-12-29,4958.646,4883.48,4958.646,4883.48
2021-12-30,4882.156,4921.511,4940.178,4878.648
2021-12-31,4937.463,4940.373,4950.364,4923.139
2022-01-04,4957.984,4917.765,4961.453,4874.534
2022-01-05,4907.935,4868.12,4916.282,4851.984
2022-01-06,4842.156,4818.232,4857.56,4786.433
2022-01-07,4824.318,4822.369,4856.652,4818.193
2022-01-10,4812.23,4844.045,4844.393,4780.819
2022-01-11,4840.009,4797.774,4850.879,4791.885
2022-01-12,4818.89,4845.579,4852.731,4810.919
2022-01-13,4853.031,4765.919,4853.063,4765.242
2022-01-14,4743.912,4726.732,4764.052,4723.943
2022-01-17,4728.76,4767.276,4775.239,4726.708
2022-01-18,4766.781,4813.347,4826.3,4747.92
2022-01-19,4815.811,4780.378,4828.752,4755.93
2022-01-20,4778.262,4823.509,4845.005,4777.568
2022-01-21,4808.773,4779.314,4818.305,4762.564
2022-01-24,4753.941,4786.738,4801.098,4746.448
2022-01-25,4761.95,4678.451,4781.391,4678.247
2022-01-26,4697.099,4712.311,4718.995,4648.128
2022-01-27,4708.099,4619.877,4708.436,4616.027
2022-01-28,4641.814,4563.772,4660.519,4559.833
2022-02-07,4638.575,4634.09,4672.654,4615.005
2022-02-08,4626.437,4608.773,4626.437,4522.471
2022-02-09,4608.149,4652.061,4659.461,4595.283
2022-02-10,4657.211,4639.863,4657.211,4608.091
2022-02-11,4617.874,4601.395,4662.596,4595.875
2022-02-14,4579.42,4551.688,4593.632,4530.057
2022-02-15,4553.811,4600.103,4601.453,4550.543
2022-02-16,4619.846,4617.989,4643.1,4607.218
2022-02-17,4616.896,4629.165,4650.159,4606.952
2022-02-18,4604.567,4651.236,4651.342,4598.1
2022-02-21,4646.052,4634.314,4646.672,4613.297
2022-02-22,4601.918,4574.153,4602.066,4550.804
2022-02-23,4582.006,4623.047,4625.298,4579.295
2022-02-24,4592.069,4529.319,4610.879,4488.476
2022-02-25,4564.632,4573.425,4611.86,4561.896
2022-02-28,4563.743,4581.646,4581.646,4530.676
2022-03-01,4597.855,4619.686,4623.431,4583.917
2022-03-02,4594.017,4578.601,4594.017,4558.442
2022-03-03,4595.025,4551.628,4599.397,4544.431
2022-03-04,4513.364,4496.43,4539.393,4481.493
2022-03-07,4462.517,4352.778,4462.517,4338.304
2022-03-08,4361.642,4265.391,4383.647,4252.539
2022-03-09,4280.979,4226.346,4304.482,4068.193
2022-03-10,4326.204,4292.837,4335.673,4288.508
2022-03-11,4231.196,4306.522,4316.044,4176.452
2022-03-14,4248.153,4174.758,4280.361,4174.758
2022-03-15,4125.487,3983.812,4163.418,3983.812
2022-03-16,4053.099,4156.081,4168.585,3942.861
2022-03-17,4237.672,4237.696,4302.743,4217.804
2022-03-18,4218.474,4265.902,4283.368,4194.94
2022-03-21,4280.14,4258.746,4287.817,4223.024
2022-03-22,4252.566,4255.295,4283.334,4236.689
2022-03-23,4269.609,4276.517,4287.577,4241.957
2022-03-24,4249.533,4251.306,4273.957,4216.851
2022-03-25,4249.073,4174.574,4254.845,4173.93
2022-03-28,4128.838,4148.466,4174.121,4091.298
2022-03-29,4155.418,4134.144,4177.213,4124.718
2022-03-30,4162.167,4254.099,4254.099,4160.735
2022-03-31,4234.716,4222.597,4247.36,4214.535
2022-04-01,4198.819,4276.158,4290.671,4190.084
2022-04-06,4258.833,4263.841,4277.524,4236.728
2022-04-07,4240.024,4209.1,4278.113,4205.743
2022-04-08,4213.211,4230.767,4237.813,4175.529
2022-04-11,4203.79,4100.07,4203.79,4089.093
2022-04-12,4102.971,4179.973,4179.973,4075.796
2022-04-13,4154.412,4139.737,4194.037,4139.737
2022-04-14,4172.644,4191.568,4217.061,4155.551
2022-04-15,4162.372,4188.747,4211.317,4152.974
2022-04-18,4152.931,4166.384,4171.743,4119.994
2022-04-19,4161.933,4134.902,4186.939,4115.418
2022-04-20,4130.543,4070.789,4136.166,4060.504
2022-04-21,4048.734,3995.83,4086.439,3978.367
2022-04-22,3967.202,4013.25,4037.084,3953.722
2022-04-25,3933.446,3814.913,3958.21,3814.913
2022-04-26,3822.489,3784.12,3871.85,3773.899
2022-04-27,3758.084,3895.536,3895.731,3757.086
2022-04-28,3883.42,3921.107,3943.435,3873.578
2022-04-29,3939.624,4016.241,4017.428,3898.57
2022-05-05,3995.353,4010.21,4039.7,3988.931
2022-05-06,3928.855,3908.815,3947.238,3902.051
2022-05-09,3883.951,3877.436,3914.112,3854.935
2022-05-10,3820.628,3919.868,3932.682,3808.57
2022-05-11,3917.932,3976.423,4033.303,3916.525
2022-05-12,3949.949,3958.74,3985.927,3935.589
2022-05-13,3983.82,3988.6,4003.854,3957.139
2022-05-16,4014.996,3956.538,4018.028,3947.746
2022-05-17,3961.761,4005.893,4005.893,3955.102
2022-05-18,4015.013,3991.907,4017.341,3964.75
2022-05-19,3938.296,3999.598,3999.598,3933.745
2022-05-20,4020.816,4077.6,4077.602,4020.816
2022-05-23,4080.969,4053.982,4080.969,4029.085
2022-05-24,4052.868,3959.154,4055.783,3959.154
2022-05-25,3959.767,3983.178,3983.624,3946.808
2022-05-26,3987.682,3993.045,4015.747,3938.239
2022-05-27,4022.71,4001.299,4051.143,3983.384
2022-05-30,4020.858,4029.018,4040.819,4003.377
2022-05-31,4031.762,4091.518,4096.197,4020.378
2022-06-01,4086.618,4083.177,4094.901,4058.847
2022-06-02,4064.0,4089.568,4091.152,4057.914
2022-06-06,4090.529,4166.085,4166.615,4063.906
2022-06-07,4165.69,4179.129,4198.086,4155.168
2022-06-08,4187.148,4219.812,4224.81,4158.033
2022-06-09,4211.723,4175.675,4227.448,4160.881
2022-06-10,4145.651,4238.994,4241.354,4140.22
2022-06-13,4194.457,4189.353,4218.233,4156.715
2022-06-14,4143.223,4222.311,4224.086,4102.929
2022-06-15,4228.293,4278.218,4348.423,4228.293
2022-06-16,4282.083,4250.061,4302.921,4241.075
2022-06-17,4219.234,4309.044,4318.766,4218.682
2022-06-20,4322.832,4330.433,4368.356,4297.891
2022-06-21,4327.916,4325.566,4357.34,4287.141
2022-06-22,4331.902,4270.623,4333.183,4269.246
2022-06-23,4277.956,4343.878,4343.878,4260.9
2022-06-24,4354.553,4394.772,4400.685,4346.122
2022-06-27,4414.332,4444.264,4472.695,4414.332
2022-06-28,4442.581,4490.517,4497.895,4407.352
2022-06-29,4472.735,4421.357,4503.131,4413.996
2022-06-30,4418.066,4485.011,4514.997,4418.066
2022-07-01,4489.52,4466.718,4500.985,4449.291
2022-07-04,4447.216,4496.03,4496.034,4427.823
2022-07-05,4505.457,4489.538,4530.325,4439.451
2022-07-06,4475.482,4423.97,4484.362,4393.417
2022-07-07,4425.281,4443.474,4457.343,4391.194
2022-07-08,4468.063,4428.781,4479.494,4426.886
2022-07-11,4406.148,4354.617,4406.148,4330.582
2022-07-12,4352.646,4313.618,4370.341,4296.622
2022-07-13,4313.359,4321.462,4341.466,4284.942
2022-07-14,4308.823,4322.074,4352.098,4292.76
2022-07-15,4299.471,4248.527,4344.857,4248.527
2022-07-18,4262.154,4292.586,4300.778,4217.506
2022-07-19,4288.444,4269.34,4288.444,4238.824
2022-07-20,4291.281,4283.803,4303.367,4269.972
2022-07-21,4270.362,4236.058,4283.147,4236.05
2022-07-22,4251.787,4238.234,4275.47,4207.314
2022-07-25,4233.928,4212.644,4234.845,4201.919
2022-07-26,4220.091,4245.976,4259.985,4214.534
2022-07-27,4236.154,4225.036,4242.095,4217.281
2022-07-28,4242.274,4225.673,4267.918,4223.029
2022-07-29,4226.425,4170.102,4243.514,4160.874
2022-08-01,4160.648,4188.678,4196.574,4129.453
2022-08-02,4144.377,4107.024,4144.377,4071.431
2022-08-03,4114.825,4066.975,4150.98,4058.179
2022-08-04,4089.442,4101.537,4108.159,4064.659
2022-08-05,4109.629,4156.911,4159.485,4097.863
2022-08-08,4142.111,4148.075,4155.73,4135.081
2022-08-09,4143.666,4156.291,4161.809,4131.425
2022-08-10,4149.207,4109.737,4160.787,4092.546
2022-08-11,4130.741,4193.543,4193.812,4116.056
2022-08-12,4185.42,4191.152,4202.466,4175.05
2022-08-15,4180.001,4185.679,4219.918,4174.3
2022-08-16,4190.527,4177.837,4208.801,4170.52
2022-08-17,4182.567,4216.959,4222.787,4155.173
2022-08-18,4205.785,4180.1,4211.914,4173.541
2022-08-19,4174.546,4151.074,4185.658,4151.074
2022-08-22,4135.162,4181.397,4183.65,4134.201
2022-08-23,4175.531,4161.082,4187.388,4147.413
2022-08-24,4168.576,4082.42,4174.157,4079.093
2022-08-25,4093.295,4116.24,4119.62,4058.745
2022-08-26,4127.814,4107.546,4139.788,4102.682
2022-08-29,4063.883,4089.521,4092.947,4059.596
2022-08-30,4088.526,4075.794,4093.136,4048.524
2022-08-31,4057.144,4078.84,4112.849,4046.623
2022-09-01,4066.187,4043.74,4090.885,4041.128
2022-09-02,4054.842,4023.613,4056.181,4004.911
2022-09-05,4010.405,4015.426,4016.999,3982.74
2022-09-06,4024.473,4052.28,4054.004,4009.583
2022-09-07,4032.723,4054.983,4067.544,4028.374
2022-09-08,4059.169,4037.684,4067.758,4036.023
2022-09-09,4050.585,4093.787,4099.008,4042.25
2022-09-13,4112.012,4111.115,4128.111,4097.141
2022-09-14,4058.044,4065.359,4089.058,4047.919
2022-09-15,4078.65,4027.119,4088.808,3998.856
2022-09-16,4013.583,3932.683,4019.41,3932.683
2022-09-19,3928.424,3928.0,3953.649,3910.311
2022-09-20,3945.647,3932.836,3957.554,3921.688
2022-09-21,3921.318,3903.735,3924.391,3884.227
2022-09-22,3875.177,3869.344,3900.274,3860.231
2022-09-23,3865.105,3856.021,3888.396,3829.691
2022-09-26,3829.596,3836.677,3893.319,3827.95
2022-09-27,3844.069,3892.295,3893.028,3827.927
2022-09-28,3879.44,3828.71,3879.44,3828.055
2022-09-29,3864.316,3827.143,3873.182,3808.65
2022-09-30,3833.35,3804.885,3848.602,3801.28
2022-10-10,3806.56,3720.937,3807.457,3715.714
2022-10-11,3732.019,3727.687,3739.808,3706.063
2022-10-12,3722.866,3784.306,3784.306,3661.526
2022-10-13,3756.418,3752.673,3783.596,3749.639
2022-10-14,3783.316,3842.47,3863.227,3780.842
2022-10-17,3822.243,3846.412,3849.621,3809.12
2022-10-18,3865.826,3838.267,3870.216,3831.172
2022-10-19,3827.466,3776.534,3840.487,3776.534
2022-10-20,3746.579,3754.927,3804.247,3726.793
2022-10-21,3753.89,3742.893,3768.69,3724.69
2022-10-24,3727.915,3633.373,3762.158,3619.988
2022-10-25,3621.936,3627.454,3670.733,3594.701
2022-10-26,3633.311,3656.903,3700.88,3633.311
2022-10-27,3667.665,3631.145,3685.084,3631.064
2022-10-28,3605.16,3541.33,3618.864,3533.499
2022-10-31,3504.507,3508.703,3553.387,3495.951
2022-11-01,3519.817,3634.173,3634.173,3517.621
2022-11-02,3620.369,3677.805,3703.465,3610.803
2022-11-03,3645.06,3647.897,3670.157,3628.499
2022-11-04,3646.771,3767.175,3782.882,3646.771
2022-11-07,3754.523,3775.297,3792.794,3746.372
2022-11-08,3773.661,3749.325,3779.116,3723.342
2022-11-09,3750.782,3714.27,3760.407,3711.268
2022-11-10,3685.827,3685.689,3701.531,3665.059
2022-11-11,3787.757,3788.439,3828.9,3747.09
2022-11-14,3818.145,3794.017,3848.412,3781.778
2022-11-15,3788.926,3865.973,3871.642,3775.499
2022-11-16,3860.811,3834.39,3877.678,3829.313
2022-11-17,3821.271,3818.664,3821.742,3776.574
2022-11-18,3823.821,3801.569,3840.302,3801.569
2022-11-21,3769.627,3769.127,3769.873,3733.995
2022-11-22,3766.082,3769.573,3809.858,3751.045
2022-11-23,3760.216,3773.529,3791.178,3753.214
2022-11-24,3791.54,3756.808,3804.899,3751.382
2022-11-25,3751.282,3775.776,3790.566,3743.414
2022-11-28,3701.902,3733.242,3736.081,3672.131
2022-11-29,3766.57,3848.422,3854.774,3766.57
2022-11-30,3836.56,3853.037,3867.659,3833.827
2022-12-01,3921.295,3894.769,3944.565,3893.872
2022-12-02,3886.403,3870.948,3898.115,3865.884
2022-12-05,3907.638,3946.876,3947.476,3900.674
2022-12-06,3929.006,3968.198,3988.901,3922.997
2022-12-07,3956.672,3958.441,3999.586,3944.183
2022-12-08,3953.199,3959.18,3971.493,3941.297
2022-12-09,3961.992,3998.244,4003.318,3944.44
2022-12-12,3976.172,3953.443,3983.433,3950.32
2022-12-13,3953.548,3945.681,3964.396,3939.98
2022-12-14,3952.789,3954.886,3972.738,3935.767
2022-12-15,3954.672,3951.989,3963.5,3926.5
2022-12-16,3931.232,3954.227,3960.471,3929.487
2022-12-19,3952.771,3893.221,3966.568,3878.437
2022-12-20,3881.226,3829.017,3881.273,3811.476
2022-12-21,3839.001,3830.538,3853.727,3821.404
2022-12-22,3859.204,3836.028,3882.126,3821.342
2022-12-23,3811.616,3828.219,3848.344,3805.949
2022-12-26,3830.568,3843.489,3856.807,3827.519
2022-12-27,3860.905,3887.854,3891.85,3856.58
2022-12-28,3874.913,3871.264,3884.721,3854.941
2022-12-29,3854.236,3856.701,3868.293,3838.48
2022-12-30,3873.936,3871.634,3887.553,3868.757
2023-01-03,3864.836,3887.899,3893.99,3831.245
2023-01-04,3886.25,3892.948,3905.903,3873.655
2023-01-05,3913.493,3968.578,3974.875,3912.26
2023-01-06,3969.549,3980.889,4000.414,3966.47
2023-01-09,3998.528,4013.12,4023.09,3990.707
2023-01-10,4014.713,4017.474,4030.457,4002.23
2023-01-11,4019.884,4010.031,4043.399,4008.015
2023-01-12,4021.755,4017.869,4030.288,4003.508
2023-01-13,4032.291,4074.377,4074.377,4027.886
2023-01-16,4077.879,4137.964,4177.104,4076.639
2023-01-17,4138.843,4137.242,4148.584,4118.157
2023-01-18,4140.102,4130.314,4151.458,4125.769
2023-01-19,4125.577,4156.008,4156.008,4105.98
2023-01-20,4166.844,4181.527,4189.831,4161.67
2023-01-30,4267.625,4201.345,4268.152,4197.86
2023-01-31,4200.581,4156.858,4212.735,4153.048
2023-02-01,4170.132,4195.933,4195.933,4137.766
2023-02-02,4207.412,4181.149,4207.412,4170.557
2023-02-03,4162.026,4141.632,4162.026,4103.165
2023-02-06,4103.831,4086.878,4105.945,4065.222
2023-02-07,4098.312,4094.234,4107.344,4077.962
2023-02-08,4099.857,4076.141,4111.475,4072.647
2023-02-09,4067.563,4130.857,4130.857,4064.749
2023-02-10,4124.099,4106.31,4125.289,4092.347
2023-02-13,4098.88,4143.574,4146.45,4092.273
2023-02-14,4151.247,4145.29,4152.049,4125.258
2023-02-15,4146.855,4123.689,4153.716,4115.967
2023-02-16,4125.409,4093.488,4167.9,4068.859
2023-02-17,4086.224,4034.507,4104.64,4032.929
2023-02-20,4039.962,4133.49,4134.862,4035.476
2023-02-21,4130.063,4144.354,4151.799,4116.272
2023-02-22,4118.967,4106.951,4134.876,4101.86
2023-02-23,4106.214,4103.646,4132.39,4088.207
2023-02-24,4100.99,4061.046,4102.609,4048.237
2023-02-27,4040.457,4043.844,4067.03,4034.524
2023-02-28,4058.13,4069.459,4074.264,4026.448
2023-03-01,4068.733,4126.942,4135.481,4061.217
2023-03-02,4119.992,4117.738,4137.253,4113.826
2023-03-03,4126.018,4130.551,4135.212,4100.383
2023-03-06,4131.153,4109.01,4132.837,4088.448
2023-03-07,4103.642,4048.852,4124.961,4046.568
2023-03-08,4030.739,4034.108,4037.287,4011.523
2023-03-09,4035.843,4019.851,4043.849,4000.89
2023-03-10,3991.796,3967.135,4004.361,3966.428
2023-03-13,3962.643,4008.686,4008.686,3962.643
2023-03-14,3999.88,3984.696,4001.942,3946.941
2023-03-15,4011.844,3986.902,4018.75,3986.902
2023-03-16,3958.196,3939.151,3981.321,3936.476
2023-03-17,3971.159,3958.819,4004.215,3945.25
2023-03-20,3962.663,3939.077,3979.549,3935.016
2023-03-21,3948.157,3982.378,3982.705,3948.157
2023-03-22,3993.785,3999.443,4016.45,3986.709
2023-03-23,3985.993,4039.09,4039.09,3983.999
2023-03-24,4035.156,4027.046,4037.842,4017.003
2023-03-27,4023.303,4012.477,4023.303,3987.03
2023-03-28,4015.697,3999.515,4023.783,3994.6
2023-03-29,4013.593,4006.144,4017.757,3992.666
2023-03-30,4009.557,4038.526,4040.502,3983.896
2023-03-31,4045.454,4050.926,4063.568,4039.959
2023-04-03,4059.623,4090.568,4094.938,4059.061
2023-04-04,4089.293,4103.105,4103.158,4080.068
2023-04-06,4084.132,4096.64,4098.833,4078.405
2023-04-07,4096.901,4123.28,4131.313,4092.185
2023-04-10,4132.01,4104.812,4132.295,4099.052
2023-04-11,4108.506,4100.148,4116.125,4083.495
2023-04-12,4102.397,4097.288,4108.245,4090.278
2023-04-13,4081.387,4068.979,4088.881,4059.574
2023-04-14,4078.97,4091.999,4098.215,4075.205
2023-04-17,4090.072,4149.384,4149.384,4089.509
2023-04-18,4139.309,4162.032,4169.668,4138.462
2023-04-19,4159.394,4124.559,4159.394,4118.626
2023-04-20,4122.946,4113.019,4125.823,4094.002
2023-04-21,4114.264,4032.567,4114.264,4031.912
2023-04-24,4031.303,3982.643,4033.637,3967.907
2023-04-25,3985.106,3962.666,3991.687,3925.436
2023-04-26,3950.255,3959.232,3975.656,3934.663
2023-04-27,3948.031,3988.419,3999.13,3942.815
2023-04-28,3993.256,4029.086,4030.447,3993.256
2023-05-04,4013.471,4030.247,4035.783,4001.126
2023-05-05,4031.095,4016.877,4047.602,3998.392
2023-05-08,4028.106,4062.662,4070.772,4018.961
2023-05-09,4065.439,4027.875,4092.85,4026.389
2023-05-10,4017.936,3996.87,4019.059,3984.629
2023-05-11,4005.782,3990.664,4018.058,3988.482
2023-05-12,3987.769,3937.762,3999.383,3937.527
2023-05-15,3938.83,3998.887,3998.887,3923.032
2023-05-16,4002.524,3978.205,4005.015,3966.992
2023-05-17,3971.702,3960.165,3982.604,3945.714
2023-05-18,3965.516,3956.07,3982.718,3939.553
2023-05-19,3946.222,3944.54,3967.282,3928.316
2023-05-22,3941.002,3969.328,3985.403,3935.802
2023-05-23,3968.235,3913.188,3971.939,3913.188
2023-05-24,3903.782,3859.094,3903.782,3859.094
2023-05-25,3851.405,3850.5,3861.382,3817.837
2023-05-26,3848.417,3850.951,3859.629,3815.57
2023-05-29,3862.084,3833.942,3866.724,3819.182
2023-05-30,3827.792,3837.753,3844.005,3789.274
2023-05-31,3827.163,3798.543,3827.163,3781.403
2023-06-01,3788.59,3806.868,3832.205,3786.734
2023-06-02,3821.62,3861.834,3865.284,3821.62
2023-06-05,3860.556,3844.249,3860.556,3832.458
